Kaptive version	Database name	Database version	Assembly	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185_10	KL169	unknown	Typeable	?-!	99.97%	52.48%	n/a	20 / 26 (76.00%)	KL169_17_manB,100.00%,96.94%,partial;KL169_18_rmlB,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_20_rmlD,100.00%,38.27%,partial;KL169_13_ghl130,99.76%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_16_manC,100.00%,100.00%;KL169_08_gtr559,100.00%,88.27%,partial;KL169_07_wbaP53,100.00%,44.47%,partial;KL169_25_ugd1,100.00%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_10_gtr561,100.00%,6.39%,partial;KL169_23_wzx_KL106,100.00%,84.59%,partial;KL169_24_gtr320,100.00%,100.00%;KL169_23_wzx_KL106,100.00%,13.22%,partial;KL169_01_galF,100.00%,36.01%,partial;KL169_03_wzi,100.00%,67.22%,partial;KL169_22_gtr319,100.00%,99.52%,partial;KL169_12_gtr562,100.00%,66.92%,partial;KL169_21_rmlC,100.00%,67.03%,partial	?	0		0 / 26 (0.00%)		4	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL50_10_ubiG,86.82%,58.74%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_17_manB,100.00%,96.94%,partial;KL169_20_rmlD,100.00%,38.27%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL50_10_ubiG,86.82%,58.74%,truncated;KL169_08_gtr559,100.00%,88.27%,partial;KL169_07_wbaP53,100.00%,44.47%,partial;KL169_10_gtr561,100.00%,6.39%,partial;KL169_23_wzx_KL106,100.00%,84.59%,partial;KL169_23_wzx_KL106,100.00%,13.22%,partial;KL169_01_galF,100.00%,36.01%,partial;KL169_03_wzi,100.00%,67.22%,partial;KL169_22_gtr319,100.00%,99.52%,partial;KL169_12_gtr562,100.00%,66.92%,partial;KL169_21_rmlC,100.00%,67.03%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185_20	KL169	unknown	Typeable	?+-!	98.93%	92.22%	n/a	25 / 26 (96.00%)	KL169_01_galF,100.00%,100.00%;KL169_02_cpsACP,100.00%,100.00%;KL169_25_ugd1,100.00%,100.00%;KL169_18_rmlB,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_20_rmlD,100.00%,82.49%,truncated;KL169_17_manB,100.00%,5.47%,partial;KL169_06_wzc,100.00%,100.00%;KL169_03_wzi,100.00%,100.00%;KL169_07_wbaP53,100.00%,100.00%;KL169_15_gnd,100.00%,100.00%;KL169_13_ghl130,99.76%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_12_gtr562,100.00%,100.00%;KL169_10_gtr561,100.00%,100.00%;KL169_04_wza,100.00%,100.00%;KL169_08_gtr559,100.00%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_09_gtr560,99.33%,100.00%;KL169_05_wzb,100.00%,100.00%;KL169_23_wzx_KL106,100.00%,100.00%;KL169_24_gtr320,100.00%,100.00%;KL169_22_gtr319,100.00%,100.00%;KL169_16_manC,100.00%,100.00%;KL169_17_manB,100.00%,94.53%,partial	?	1	KL170_13_gtr302,100.00%,8.30%,partial	0 / 26 (0.00%)		5	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL50_10_ubiG,89.81%,100.00%;KL150_19_gae,85.32%,97.71%;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_20_rmlD,100.00%,82.49%,truncated;KL169_17_manB,100.00%,5.47%,partial;KL170_13_gtr302,100.00%,8.30%,partial;KL169_17_manB,100.00%,94.53%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185_30	KL169	unknown	Typeable	?+!	99.01%	100.00%	n/a	27 / 27 (100.00%)	KL169_25_ugd1,100.00%,100.00%;KL169_03_wzi,100.00%,100.00%;KL169_04_wza,100.00%,100.00%;KL169_01_galF,100.00%,100.00%;KL169_02_cpsACP,100.00%,100.00%;KL169_05_wzb,100.00%,100.00%;KL169_06_wzc,100.00%,6.67%,truncated;KL169_06_wzc,100.00%,95.13%;KL169_07_wbaP53,100.00%,100.00%;KL169_15_gnd,100.00%,100.00%;KL169_13_ghl130,99.76%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_12_gtr562,100.00%,100.00%;KL169_10_gtr561,100.00%,100.00%;KL169_08_gtr559,100.00%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_09_gtr560,99.33%,100.00%;KL169_23_wzx_KL106,100.00%,100.00%;KL169_18_rmlB,100.00%,100.00%;KL169_24_gtr320,100.00%,100.00%;KL169_20_rmlD,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_22_gtr319,100.00%,100.00%;KL169_21_rmlC,100.00%,100.00%;KL169_17_manB,100.00%,5.47%,partial;KL169_16_manC,100.00%,100.00%;KL169_17_manB,100.00%,94.53%,partial	?	1	KL170_13_gtr302,100.00%,8.30%,partial	0 / 27 (0.00%)		5	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL50_10_ubiG,89.81%,100.00%;KL150_19_gae,85.32%,97.71%;KL105_18_rmlB,80.89%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_06_wzc,100.00%,6.67%,truncated;KL169_17_manB,100.00%,5.47%,partial;KL170_13_gtr302,100.00%,8.30%,partial;KL169_17_manB,100.00%,94.53%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185_70	KL169	unknown	Typeable	?+!	99.01%	100.00%	n/a	26 / 26 (100.00%)	KL169_25_ugd1,100.00%,100.00%;KL169_23_wzx_KL106,100.00%,100.00%;KL169_18_rmlB,100.00%,100.00%;KL169_24_gtr320,100.00%,100.00%;KL169_20_rmlD,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_22_gtr319,100.00%,100.00%;KL169_21_rmlC,100.00%,100.00%;KL169_17_manB,100.00%,5.47%,partial;KL169_16_manC,100.00%,100.00%;KL169_17_manB,100.00%,94.53%,partial;KL169_06_wzc,100.00%,100.00%;KL169_03_wzi,100.00%,100.00%;KL169_07_wbaP53,100.00%,100.00%;KL169_15_gnd,100.00%,100.00%;KL169_13_ghl130,99.76%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_12_gtr562,100.00%,100.00%;KL169_10_gtr561,100.00%,100.00%;KL169_04_wza,100.00%,100.00%;KL169_08_gtr559,100.00%,100.00%;KL169_01_galF,100.00%,100.00%;KL169_02_cpsACP,100.00%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_09_gtr560,99.33%,100.00%;KL169_05_wzb,100.00%,100.00%	?	1	KL170_13_gtr302,100.00%,8.30%,partial	0 / 26 (0.00%)		5	KL150_19_gae,85.32%,97.71%;KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL50_10_ubiG,89.81%,100.00%;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_17_manB,100.00%,5.47%,partial;KL170_13_gtr302,100.00%,8.30%,partial;KL169_17_manB,100.00%,94.53%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185_90	KL169	unknown	Typeable	?+!	99.01%	100.00%	n/a	26 / 26 (100.00%)	KL169_25_ugd1,100.00%,100.00%;KL169_23_wzx_KL106,100.00%,100.00%;KL169_18_rmlB,100.00%,100.00%;KL169_24_gtr320,100.00%,100.00%;KL169_20_rmlD,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_22_gtr319,100.00%,100.00%;KL169_21_rmlC,100.00%,100.00%;KL169_17_manB,100.00%,5.47%,partial;KL169_16_manC,100.00%,100.00%;KL169_17_manB,100.00%,94.53%,partial;KL169_06_wzc,100.00%,100.00%;KL169_03_wzi,100.00%,100.00%;KL169_07_wbaP53,100.00%,100.00%;KL169_15_gnd,100.00%,100.00%;KL169_13_ghl130,99.76%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_12_gtr562,100.00%,100.00%;KL169_10_gtr561,100.00%,100.00%;KL169_04_wza,100.00%,100.00%;KL169_08_gtr559,100.00%,100.00%;KL169_01_galF,100.00%,100.00%;KL169_02_cpsACP,100.00%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_09_gtr560,99.33%,100.00%;KL169_05_wzb,100.00%,100.00%	?	1	KL170_13_gtr302,100.00%,8.30%,partial	0 / 26 (0.00%)		5	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL50_10_ubiG,89.81%,100.00%;KL150_19_gae,85.32%,97.71%;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_17_manB,100.00%,5.47%,partial;KL170_13_gtr302,100.00%,8.30%,partial;KL169_17_manB,100.00%,94.53%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-185	KL169	unknown	Typeable	?+!	99.01%	100.00%	n/a	26 / 26 (100.00%)	KL169_25_ugd1,100.00%,100.00%;KL169_16_manC,100.00%,100.00%;KL169_17_manB,100.00%,94.53%,partial;KL169_23_wzx_KL106,100.00%,100.00%;KL169_18_rmlB,100.00%,100.00%;KL169_24_gtr320,100.00%,100.00%;KL169_20_rmlD,100.00%,100.00%;KL169_19_rmlA,100.00%,100.00%;KL169_22_gtr319,100.00%,100.00%;KL169_21_rmlC,100.00%,100.00%;KL169_17_manB,100.00%,5.47%,partial;KL169_06_wzc,100.00%,100.00%;KL169_03_wzi,100.00%,100.00%;KL169_07_wbaP53,100.00%,100.00%;KL169_15_gnd,100.00%,100.00%;KL169_13_ghl130,99.76%,100.00%;KL169_11_wzy_KL169,100.00%,100.00%;KL169_12_gtr562,100.00%,100.00%;KL169_10_gtr561,100.00%,100.00%;KL169_04_wza,100.00%,100.00%;KL169_08_gtr559,100.00%,100.00%;KL169_01_galF,100.00%,100.00%;KL169_02_cpsACP,100.00%,100.00%;KL169_14_wzx_KL169,100.00%,100.00%;KL169_09_gtr560,99.33%,100.00%;KL169_05_wzb,100.00%,100.00%	?	1	KL170_13_gtr302,100.00%,8.30%,partial	0 / 26 (0.00%)		5	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL150_19_gae,85.32%,97.71%;KL50_10_ubiG,89.81%,100.00%;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL169_17_manB,100.00%,94.53%,partial;KL169_17_manB,100.00%,5.47%,partial;KL170_13_gtr302,100.00%,8.30%,partial;KL105_18_rmlB,80.89%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189_10	KL136	Capsule null	Untypeable	?+-!	99.73%	43.23%	n/a	13 / 27 (47.37%)	KL136_19_ugd1,100.00%,68.47%,partial;KL136_18_gnd,99.79%,100.00%;KL136_17_gtr429,100.00%,100.00%;KL136_19_ugd1,98.94%,24.34%,partial;KL136_16_gtr428,100.00%,92.11%,partial;KL136_15_wzx_KL136,88.24%,18.09%,partial;KL136_14_gtr427,100.00%,75.65%,truncated;KL136_13_ghl102,100.00%,23.24%,truncated;KL136_15_wzx_KL136,100.00%,53.98%,partial;KL136_14_gtr427,100.00%,21.73%,partial;KL136_01_galF,99.52%,69.79%,partial;KL136_13_ghl102,100.00%,44.34%,partial;KL136_02_cpsACP,100.00%,93.97%,partial	?	1	KL150_19_gae,99.40%,100.00%	0 / 27 (0.00%)		12	KL103_18_rmlA,76.68%,87.47%,truncated;KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL159_16_rmlB,83.74%,34.74%,partial;KL40_03_gtr149,100.00%,12.69%,partial;KL40_05_gtr151,100.00%,12.16%,partial;KL40_05_gtr151,98.98%,77.52%,partial;KL40_03_gtr149,100.00%,35.63%,partial;KL40_04_gtr150,99.15%,29.28%,partial;KL40_05_gtr151,100.00%,9.71%,partial;KL51_02_cpsACP,100.00%,10.63%,partial;KL40_03_gtr149,100.00%,14.78%,partial;KL40_03_gtr149,98.57%,14.44%,partial	KL103_18_rmlA,76.68%,87.47%,truncated;KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL159_16_rmlB,83.74%,34.74%,partial;KL136_19_ugd1,100.00%,68.47%,partial;KL136_19_ugd1,98.94%,24.34%,partial;KL40_03_gtr149,100.00%,12.69%,partial;KL136_16_gtr428,100.00%,92.11%,partial;KL136_15_wzx_KL136,88.24%,18.09%,partial;KL136_14_gtr427,100.00%,75.65%,truncated;KL136_13_ghl102,100.00%,23.24%,truncated;KL136_15_wzx_KL136,100.00%,53.98%,partial;KL136_14_gtr427,100.00%,21.73%,partial;KL40_05_gtr151,100.00%,12.16%,partial;KL40_05_gtr151,98.98%,77.52%,partial;KL136_01_galF,99.52%,69.79%,partial;KL40_03_gtr149,100.00%,35.63%,partial;KL40_04_gtr150,99.15%,29.28%,partial;KL40_05_gtr151,100.00%,9.71%,partial;KL136_13_ghl102,100.00%,44.34%,partial;KL51_02_cpsACP,100.00%,10.63%,partial;KL136_02_cpsACP,100.00%,93.97%,partial;KL40_03_gtr149,100.00%,14.78%,partial;KL40_03_gtr149,98.57%,14.44%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189_20	KL136	Capsule null	Untypeable	?+-!	99.53%	90.20%	n/a	11 / 23 (47.37%)	KL136_15_wzx_KL136,97.91%,100.00%;KL136_16_gtr428,100.00%,100.00%;KL136_14_gtr427,100.00%,100.00%;KL136_13_ghl102,100.00%,68.60%,partial;KL136_17_gtr429,100.00%,7.43%,truncated;KL136_01_galF,99.67%,100.00%;KL136_02_cpsACP,100.00%,100.00%;KL136_19_ugd1,100.00%,76.01%,truncated;KL136_18_gnd,99.79%,100.00%;KL136_17_gtr429,100.00%,78.38%,truncated;KL136_19_ugd1,98.96%,24.76%,truncated	?	4	KL40_03_gtr149,99.77%,86.64%,truncated;KL40_04_gtr150,99.75%,100.00%;KL40_05_gtr151,99.21%,100.00%;KL150_19_gae,99.40%,100.00%	0 / 23 (0.00%)		4	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL40_03_gtr149,100.00%,15.11%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL40_03_gtr149,100.00%,15.11%,truncated;KL136_13_ghl102,100.00%,68.60%,partial;KL136_17_gtr429,100.00%,7.43%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL40_03_gtr149,99.77%,86.64%,truncated;KL136_19_ugd1,100.00%,76.01%,truncated;KL136_17_gtr429,100.00%,78.38%,truncated;KL136_19_ugd1,98.96%,24.76%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189_30	KL136	Capsule null	Untypeable	?+-!	99.57%	91.20%	n/a	10 / 21 (47.37%)	KL136_15_wzx_KL136,97.91%,100.00%;KL136_16_gtr428,100.00%,100.00%;KL136_14_gtr427,100.00%,100.00%;KL136_13_ghl102,100.00%,68.60%,partial;KL136_17_gtr429,100.00%,17.79%,truncated;KL136_01_galF,99.67%,100.00%;KL136_02_cpsACP,100.00%,100.00%;KL136_18_gnd,99.79%,100.00%;KL136_19_ugd1,99.74%,100.00%;KL136_17_gtr429,100.00%,74.55%,truncated	?	4	KL40_03_gtr149,99.80%,100.00%;KL40_04_gtr150,99.75%,100.00%;KL40_05_gtr151,99.21%,100.00%;KL150_19_gae,99.40%,100.00%	0 / 21 (0.00%)		3	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL136_13_ghl102,100.00%,68.60%,partial;KL136_17_gtr429,100.00%,17.79%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL136_17_gtr429,100.00%,74.55%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189_50	KL136	Capsule null	Untypeable	?+-!	99.59%	90.60%	n/a	9 / 19 (47.37%)	KL136_01_galF,99.67%,100.00%;KL136_02_cpsACP,100.00%,100.00%;KL136_15_wzx_KL136,97.91%,100.00%;KL136_18_gnd,99.79%,100.00%;KL136_19_ugd1,99.74%,100.00%;KL136_16_gtr428,100.00%,100.00%;KL136_14_gtr427,100.00%,100.00%;KL136_17_gtr429,100.00%,100.00%;KL136_13_ghl102,100.00%,68.60%,partial	?	4	KL40_03_gtr149,99.76%,85.43%,truncated;KL40_04_gtr150,99.75%,100.00%;KL40_05_gtr151,99.21%,100.00%;KL150_19_gae,99.40%,100.00%	0 / 19 (0.00%)		4	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL40_03_gtr149,100.00%,15.11%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL40_03_gtr149,100.00%,15.11%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL40_03_gtr149,99.76%,85.43%,truncated;KL136_13_ghl102,100.00%,68.60%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189_90	KL136	Capsule null	Untypeable	?+-!	99.61%	91.48%	n/a	9 / 19 (47.37%)	KL136_01_galF,99.67%,100.00%;KL136_02_cpsACP,100.00%,100.00%;KL136_15_wzx_KL136,97.91%,100.00%;KL136_18_gnd,99.79%,100.00%;KL136_19_ugd1,99.74%,100.00%;KL136_16_gtr428,100.00%,100.00%;KL136_14_gtr427,100.00%,100.00%;KL136_17_gtr429,100.00%,100.00%;KL136_13_ghl102,100.00%,68.60%,partial	?	4	KL40_03_gtr149,99.80%,100.00%;KL40_04_gtr150,99.75%,100.00%;KL40_05_gtr151,99.21%,100.00%;KL150_19_gae,99.40%,100.00%	0 / 19 (0.00%)		3	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL136_13_ghl102,100.00%,68.60%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-189	KL136	Capsule null	Untypeable	?+-!	99.61%	91.48%	n/a	9 / 19 (47.37%)	KL136_01_galF,99.67%,100.00%;KL136_02_cpsACP,100.00%,100.00%;KL136_15_wzx_KL136,97.91%,100.00%;KL136_18_gnd,99.79%,100.00%;KL136_19_ugd1,99.74%,100.00%;KL136_16_gtr428,100.00%,100.00%;KL136_14_gtr427,100.00%,100.00%;KL136_17_gtr429,100.00%,100.00%;KL136_13_ghl102,100.00%,68.60%,partial	?	4	KL40_03_gtr149,99.80%,100.00%;KL40_04_gtr150,99.75%,100.00%;KL40_05_gtr151,99.21%,100.00%;KL150_19_gae,99.40%,100.00%	0 / 19 (0.00%)		3	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL136_13_ghl102,100.00%,68.60%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-200_10	KL15	K15	Typeable	?-!	100.00%	38.72%	n/a	14 / 19 (75.00%)	KL15_13_ghl13,99.63%,73.33%,partial;KL15_15_gnd,100.00%,76.26%,truncated;KL15_16_ugd1,100.00%,32.90%,partial;KL15_06_wzc,99.62%,36.20%,partial;KL15_07_wbaP5,100.00%,33.96%,partial;KL15_03_wzi,99.54%,45.61%,truncated;KL15_03_wzi,100.00%,58.16%,truncated;KL15_04_wza,100.00%,27.25%,partial;KL15_08_gtr54,100.00%,37.51%,partial;KL15_12_wzy_KL15,100.00%,25.73%,partial;KL15_05_wzb,100.00%,34.48%,partial;KL15_04_wza,100.00%,9.35%,partial;KL15_02_cpsACP,100.00%,100.00%;KL15_01_galF,100.00%,35.12%,partial	?	0		0 / 19 (0.00%)		3	KL4_04_nhaP2-1,79.87%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL150_19_gae,88.37%,77.21%,partial	KL4_04_nhaP2-1,79.87%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL15_13_ghl13,99.63%,73.33%,partial;KL15_15_gnd,100.00%,76.26%,truncated;KL15_16_ugd1,100.00%,32.90%,partial;KL15_06_wzc,99.62%,36.20%,partial;KL15_07_wbaP5,100.00%,33.96%,partial;KL150_19_gae,88.37%,77.21%,partial;KL15_03_wzi,99.54%,45.61%,truncated;KL15_03_wzi,100.00%,58.16%,truncated;KL15_04_wza,100.00%,27.25%,partial;KL15_08_gtr54,100.00%,37.51%,partial;KL15_12_wzy_KL15,100.00%,25.73%,partial;KL15_05_wzb,100.00%,34.48%,partial;KL15_04_wza,100.00%,9.35%,partial;KL15_01_galF,100.00%,35.12%,partial	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-200_20	KL15	K15	Typeable	?-!	99.92%	73.15%	n/a	15 / 17 (87.50%)	KL15_07_wbaP5,100.00%,100.00%;KL15_08_gtr54,99.71%,99.34%;KL15_06_wzc,100.00%,19.46%,partial;KL15_13_ghl13,99.73%,100.00%;KL15_14_wzx_KL15,100.00%,100.00%;KL15_09_gtr55,99.63%,98.17%,partial;KL15_10_gtr56,99.10%,69.15%,partial;KL15_16_ugd1,100.00%,100.00%;KL15_15_gnd,100.00%,81.38%,partial;KL15_03_wzi,100.00%,100.00%;KL15_04_wza,99.74%,100.00%;KL15_01_galF,100.00%,100.00%;KL15_02_cpsACP,100.00%,100.00%;KL15_06_wzc,100.00%,28.16%,truncated;KL15_05_wzb,100.00%,100.00%	?	0		0 / 17 (0.00%)		4	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL150_19_gae,95.50%,66.47%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL150_19_gae,95.50%,66.47%,truncated;KL15_06_wzc,100.00%,19.46%,partial;KL15_09_gtr55,99.63%,98.17%,partial;KL15_10_gtr56,99.10%,69.15%,partial;KL15_15_gnd,100.00%,81.38%,partial;KL105_18_rmlB,81.30%,69.30%,truncated;KL103_18_rmlA,76.68%,87.47%,truncated;KL15_06_wzc,100.00%,28.16%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-200_30	KL15	K15	Typeable	?!	99.23%	99.96%	n/a	17 / 17 (100.00%)	KL15_07_wbaP5,100.00%,100.00%;KL15_15_gnd,100.00%,100.00%;KL15_12_wzy_KL15,99.51%,100.00%;KL15_16_ugd1,100.00%,100.00%;KL15_13_ghl13,99.73%,100.00%;KL15_06_wzc,100.00%,49.70%,truncated;KL15_08_gtr54,99.72%,100.00%;KL15_10_gtr56,99.38%,100.00%;KL15_11_gtr57,100.00%,100.00%;KL15_09_gtr55,99.63%,100.00%;KL15_14_wzx_KL15,100.00%,100.00%;KL15_03_wzi,100.00%,100.00%;KL15_04_wza,99.74%,100.00%;KL15_06_wzc,100.00%,46.37%,truncated;KL15_05_wzb,100.00%,100.00%;KL15_01_galF,100.00%,100.00%;KL15_02_cpsACP,100.00%,100.00%	?	0		0 / 17 (0.00%)		4	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL150_19_gae,89.91%,97.71%;KL105_18_rmlB,81.30%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL15_06_wzc,100.00%,49.70%,truncated;KL15_06_wzc,100.00%,46.37%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	
3.2.2.dev25+g7f2e9ef87.d20260626	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	T7-200_90	KL15	K15	Typeable	+	99.27%	100.00%	5600	16 / 16 (100.00%)	KL15_06_wzc,100.00%,100.00%;KL15_07_wbaP5,100.00%,100.00%;KL15_03_wzi,100.00%,100.00%;KL15_15_gnd,100.00%,100.00%;KL15_12_wzy_KL15,99.51%,100.00%;KL15_16_ugd1,100.00%,100.00%;KL15_04_wza,99.74%,100.00%;KL15_13_ghl13,99.73%,100.00%;KL15_08_gtr54,99.72%,100.00%;KL15_10_gtr56,99.38%,100.00%;KL15_01_galF,100.00%,100.00%;KL15_11_gtr57,100.00%,100.00%;KL15_09_gtr55,99.63%,100.00%;KL15_02_cpsACP,100.00%,100.00%;KL15_14_wzx_KL15,100.00%,100.00%;KL15_05_wzb,100.00%,100.00%	?	1	KL150_19_gae,89.91%,97.71%	0 / 16 (0.00%)		3	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	KL4_04_nhaP2-1,80.19%,88.19%,truncated;KL105_18_rmlB,81.30%,69.30%,truncated;KL148_16_rmlA,76.68%,87.47%,truncated	
